date,sku_id,true_demand,point_forecast,interval_lower,interval_upper,alpha_t,reliability_score,risk_tier,escalation,safety_stock_aci,safety_stock_qr,is_volatile,calibration_health,covered
2016-01-28,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1121,69.6,High,Escalate to Procurement,5.37,1.35,1,At-Target,1
2016-01-29,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1122,69.6,High,Escalate to Procurement,5.37,1.35,1,At-Target,1
2016-01-30,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1123,69.6,High,Escalate to Procurement,5.37,1.4,1,At-Target,1
2016-01-31,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1124,69.6,High,Escalate to Procurement,5.37,1.4,1,At-Target,1
2016-02-01,FOODS_1_049_TX_2_evaluation,1.0,0.0,-2.0,2.0,0.1125,69.6,High,Escalate to Procurement,5.37,1.23,1,At-Target,1
2016-02-02,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1126,69.6,High,Escalate to Procurement,5.37,2.28,1,At-Target,1
2016-02-03,FOODS_1_049_TX_2_evaluation,1.0,0.0,-2.0,2.0,0.1127,69.6,High,Escalate to Procurement,5.37,2.28,1,At-Target,1
2016-02-04,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1128,69.6,High,Escalate to Procurement,5.38,1.48,1,At-Target,1
2016-02-05,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1129,69.5,High,Escalate to Procurement,5.38,1.48,1,At-Target,1
2016-02-06,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.113,69.5,High,Escalate to Procurement,5.38,1.88,1,At-Target,1
2016-02-07,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1131,69.5,High,Escalate to Procurement,5.38,1.88,1,At-Target,1
2016-02-08,FOODS_1_049_TX_2_evaluation,1.0,0.0,-2.0,2.0,0.1132,69.5,High,Escalate to Procurement,5.38,1.24,1,At-Target,1
2016-02-09,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1133,69.5,High,Escalate to Procurement,5.38,1.4,1,At-Target,1
2016-02-10,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1134,69.5,High,Escalate to Procurement,5.38,1.24,1,At-Target,1
2016-02-11,FOODS_1_049_TX_2_evaluation,6.0,0.0,-2.0,2.0,0.1135,67.7,High,Escalate to Procurement,5.38,1.32,1,At-Target,0
2016-02-12,FOODS_1_049_TX_2_evaluation,0.0,0.1,-2.0,2.1,0.1126,67.8,Low,Manual Review,5.37,7.79,1,At-Target,1
2016-02-13,FOODS_1_049_TX_2_evaluation,0.0,0.1,-2.0,2.1,0.1127,67.8,Low,Manual Review,5.37,6.44,1,At-Target,1
2016-02-14,FOODS_1_049_TX_2_evaluation,0.0,0.1,-2.0,2.1,0.1128,67.8,Low,Manual Review,5.38,6.3,1,At-Target,1
2016-02-15,FOODS_1_049_TX_2_evaluation,0.0,0.1,-2.0,2.1,0.1129,67.8,Low,Manual Review,5.38,7.31,1,At-Target,1
2016-02-16,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.113,67.8,Low,Manual Review,5.38,5.93,1,At-Target,1
2016-02-17,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1131,67.8,Low,Manual Review,5.38,5.93,1,At-Target,1
2016-02-18,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1132,67.8,Low,Manual Review,5.38,6.3,1,At-Target,1
2016-02-19,FOODS_1_049_TX_2_evaluation,1.0,0.0,-2.0,2.0,0.1133,67.7,High,Escalate to Procurement,5.38,2.58,1,At-Target,1
2016-02-20,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1134,67.7,High,Escalate to Procurement,5.38,3.0,1,At-Target,1
2016-02-21,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1135,67.7,High,Escalate to Procurement,5.38,2.98,1,At-Target,1
2016-02-22,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1136,67.7,High,Escalate to Procurement,5.38,2.37,1,At-Target,1
2016-02-23,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1137,67.7,High,Escalate to Procurement,5.38,2.34,1,At-Target,1
2016-02-24,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1138,67.7,High,Escalate to Procurement,5.38,2.34,1,At-Target,1
2016-02-25,FOODS_1_049_TX_2_evaluation,1.0,0.0,-2.0,2.0,0.1139,67.7,High,Escalate to Procurement,5.38,2.28,1,At-Target,1
2016-02-26,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.114,67.7,High,Escalate to Procurement,5.38,2.5,1,At-Target,1
2016-02-27,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1141,67.7,High,Escalate to Procurement,5.38,3.0,1,At-Target,1
2016-02-28,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1142,67.7,High,Escalate to Procurement,5.38,2.98,1,At-Target,1
2016-02-29,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1143,67.7,High,Escalate to Procurement,5.38,2.4,1,At-Target,1
2016-03-01,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1144,67.7,High,Escalate to Procurement,5.38,2.36,1,At-Target,1
2016-03-02,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1145,67.7,High,Escalate to Procurement,5.38,2.42,1,At-Target,1
2016-03-03,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1146,67.7,High,Escalate to Procurement,5.39,2.43,1,At-Target,1
2016-03-04,FOODS_1_049_TX_2_evaluation,1.0,0.0,-2.0,2.0,0.1147,67.7,High,Escalate to Procurement,5.39,2.47,1,At-Target,1
2016-03-05,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1148,67.7,High,Escalate to Procurement,5.39,3.0,1,At-Target,1
2016-03-06,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1149,67.7,High,Escalate to Procurement,5.39,2.97,1,At-Target,1
2016-03-07,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.115,67.7,High,Escalate to Procurement,5.39,2.44,1,At-Target,1
2016-03-08,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1151,67.7,High,Escalate to Procurement,5.39,2.4,1,At-Target,1
2016-03-09,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1152,67.7,High,Escalate to Procurement,5.39,2.4,1,At-Target,1
2016-03-10,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1153,69.5,High,Escalate to Procurement,5.39,2.23,1,At-Target,1
2016-03-11,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1154,69.5,High,Escalate to Procurement,5.39,1.18,1,At-Target,1
2016-03-12,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1155,69.5,High,Escalate to Procurement,5.39,1.32,1,At-Target,1
2016-03-13,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1156,69.5,High,Escalate to Procurement,5.39,1.31,1,At-Target,1
2016-03-14,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1157,69.5,High,Escalate to Procurement,5.39,1.32,1,At-Target,1
2016-03-15,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1158,69.4,High,Escalate to Procurement,5.39,1.33,1,At-Target,1
2016-03-16,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1159,69.4,High,Escalate to Procurement,5.39,1.32,1,At-Target,1
2016-03-17,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.116,69.4,High,Escalate to Procurement,5.39,1.32,1,At-Target,1
2016-03-18,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1161,69.4,High,Escalate to Procurement,5.39,1.32,1,At-Target,1
2016-03-19,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1162,69.4,High,Escalate to Procurement,5.39,1.32,1,At-Target,1
2016-03-20,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1163,69.4,High,Escalate to Procurement,5.39,1.32,1,At-Target,1
2016-03-21,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1164,69.4,High,Escalate to Procurement,5.39,1.33,1,At-Target,1
2016-03-22,FOODS_1_049_TX_2_evaluation,4.0,0.0,-2.0,2.0,0.1165,67.6,High,Escalate to Procurement,5.4,1.33,1,At-Target,0
2016-03-23,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1156,67.7,Low,Manual Review,5.39,5.22,1,At-Target,1
2016-03-24,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1157,67.7,Low,Manual Review,5.39,5.23,1,At-Target,1
2016-03-25,FOODS_1_049_TX_2_evaluation,1.0,0.0,-2.0,2.0,0.1158,67.7,Low,Manual Review,5.39,5.56,1,At-Target,1
2016-03-26,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1159,67.7,Medium,Manual Review,5.39,3.64,1,At-Target,1
2016-03-27,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.116,67.7,Medium,Manual Review,5.39,3.63,1,At-Target,1
2016-03-28,FOODS_1_049_TX_2_evaluation,1.0,0.0,-2.0,2.0,0.1161,67.7,Medium,Manual Review,5.39,3.83,1,At-Target,1
2016-03-29,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1162,67.6,Medium,Manual Review,5.39,3.81,1,At-Target,1
2016-03-30,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1163,67.6,High,Escalate to Procurement,5.39,2.52,1,At-Target,1
2016-03-31,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1164,67.6,High,Escalate to Procurement,5.39,2.52,1,At-Target,1
2016-04-01,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1165,67.6,High,Escalate to Procurement,5.4,2.53,1,At-Target,1
2016-04-02,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1166,67.6,High,Escalate to Procurement,5.4,2.56,1,At-Target,1
2016-04-03,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1167,67.6,High,Escalate to Procurement,5.4,2.59,1,At-Target,1
2016-04-04,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1168,67.6,High,Escalate to Procurement,5.4,2.29,1,At-Target,1
2016-04-05,FOODS_1_049_TX_2_evaluation,1.0,0.0,-2.0,2.0,0.1169,67.6,High,Escalate to Procurement,5.4,1.31,1,At-Target,1
2016-04-06,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.117,67.6,High,Escalate to Procurement,5.4,2.52,1,At-Target,1
2016-04-07,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1171,67.6,High,Escalate to Procurement,5.4,2.52,1,At-Target,1
2016-04-08,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1172,67.6,High,Escalate to Procurement,5.4,2.53,1,At-Target,1
2016-04-09,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1173,67.6,High,Escalate to Procurement,5.4,2.6,1,At-Target,1
2016-04-10,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1174,67.6,High,Escalate to Procurement,5.4,2.59,1,At-Target,1
2016-04-11,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1175,67.6,High,Escalate to Procurement,5.4,2.54,1,At-Target,1
2016-04-12,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1176,67.6,High,Escalate to Procurement,5.4,2.52,1,At-Target,1
2016-04-13,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1177,67.6,High,Escalate to Procurement,5.4,1.53,1,At-Target,1
2016-04-14,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1178,67.6,High,Escalate to Procurement,5.4,1.53,1,At-Target,1
2016-04-15,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1179,67.6,High,Escalate to Procurement,5.4,1.53,1,At-Target,1
2016-04-16,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.118,67.6,High,Escalate to Procurement,5.4,1.65,1,At-Target,1
2016-04-17,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1181,67.6,High,Escalate to Procurement,5.4,1.64,1,At-Target,1
2016-04-18,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1182,67.6,High,Escalate to Procurement,5.4,1.53,1,At-Target,1
2016-04-19,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1183,69.4,High,Escalate to Procurement,5.4,1.33,1,At-Target,1
2016-04-20,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1184,69.4,High,Escalate to Procurement,5.41,1.32,1,At-Target,1
2016-04-21,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1185,69.4,High,Escalate to Procurement,5.41,1.32,1,At-Target,1
2016-04-22,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1186,69.3,High,Escalate to Procurement,5.41,1.32,1,At-Target,1
2016-04-23,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1187,69.3,High,Escalate to Procurement,5.41,1.33,1,At-Target,1
2016-04-24,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1188,69.3,High,Escalate to Procurement,5.41,1.44,1,At-Target,1
2016-04-25,FOODS_1_049_TX_2_evaluation,1.0,0.0,-2.0,2.0,0.1189,69.3,High,Escalate to Procurement,5.41,1.24,1,At-Target,1
2016-04-26,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.119,69.3,High,Escalate to Procurement,5.41,1.32,1,At-Target,1
2016-04-27,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1191,69.3,High,Escalate to Procurement,5.41,1.32,1,At-Target,1
2016-04-28,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1192,69.3,High,Escalate to Procurement,5.41,1.32,1,At-Target,1
2016-04-29,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1193,69.3,High,Escalate to Procurement,5.41,1.32,1,At-Target,1
2016-04-30,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1194,69.3,High,Escalate to Procurement,5.41,1.72,1,At-Target,1
2016-05-01,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1195,69.3,High,Escalate to Procurement,5.41,1.69,1,At-Target,1
2016-05-02,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1196,69.3,High,Escalate to Procurement,5.41,1.06,1,At-Target,1
2016-05-03,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1197,69.3,High,Escalate to Procurement,5.41,1.29,1,At-Target,1
2016-05-04,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1198,69.3,High,Escalate to Procurement,5.41,1.26,1,At-Target,1
2016-05-05,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1199,69.3,High,Escalate to Procurement,5.41,1.32,1,At-Target,1
2016-05-06,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.12,69.3,High,Escalate to Procurement,5.41,1.32,1,Recovering,1
2016-05-07,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1201,69.3,High,Escalate to Procurement,5.41,1.37,1,Recovering,1
2016-05-08,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1202,69.3,High,Escalate to Procurement,5.41,1.36,1,Recovering,1
2016-05-09,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1203,69.3,High,Escalate to Procurement,5.42,1.26,1,Recovering,1
2016-05-10,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1204,69.3,High,Escalate to Procurement,5.42,1.26,1,Recovering,1
2016-05-11,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1205,69.3,High,Escalate to Procurement,5.42,1.26,1,Recovering,1
2016-05-12,FOODS_1_049_TX_2_evaluation,2.0,0.0,-2.0,2.0,0.1206,69.3,High,Escalate to Procurement,5.42,1.32,1,Recovering,1
2016-05-13,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1207,69.3,High,Escalate to Procurement,5.42,2.2,1,Recovering,1
2016-05-14,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1208,69.3,Medium,Manual Review,5.42,3.56,1,Recovering,1
2016-05-15,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1209,69.3,Medium,Manual Review,5.42,3.52,1,Recovering,1
2016-05-16,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.121,69.3,High,Escalate to Procurement,5.42,2.07,1,Recovering,1
2016-05-17,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1211,69.3,High,Escalate to Procurement,5.42,2.06,1,Recovering,1
2016-05-18,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1212,69.3,High,Escalate to Procurement,5.42,2.06,1,Recovering,1
2016-05-19,FOODS_1_049_TX_2_evaluation,1.0,0.0,-2.0,2.0,0.1213,69.3,High,Escalate to Procurement,5.42,2.06,1,Recovering,1
2016-05-20,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1214,69.3,High,Escalate to Procurement,5.42,1.97,1,Recovering,1
2016-05-21,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1215,69.2,High,Escalate to Procurement,5.42,2.16,1,Recovering,1
2016-05-22,FOODS_1_049_TX_2_evaluation,0.0,0.0,-2.0,2.0,0.1216,69.2,High,Escalate to Procurement,5.42,2.13,1,Recovering,1
2015-08-10,FOODS_1_097_CA_2_evaluation,2.0,1.0,-1.1,3.0,0.1217,69.2,Low,Manual Review,5.42,5.5,1,Recovering,1
2015-08-11,FOODS_1_097_CA_2_evaluation,1.0,1.0,-1.1,3.0,0.1218,69.2,Low,Manual Review,5.42,5.44,1,Recovering,1
2015-08-12,FOODS_1_097_CA_2_evaluation,1.0,1.0,-1.1,3.0,0.1219,69.2,Low,Manual Review,5.42,5.17,1,Recovering,1
2015-08-13,FOODS_1_097_CA_2_evaluation,0.0,0.9,-1.1,3.0,0.122,69.2,Low,Manual Review,5.42,5.24,1,Recovering,1
2015-08-14,FOODS_1_097_CA_2_evaluation,1.0,1.0,-1.1,3.0,0.1221,69.2,Low,Manual Review,5.42,5.6,1,Recovering,1
2015-08-15,FOODS_1_097_CA_2_evaluation,2.0,1.0,-1.0,3.1,0.1222,69.2,Low,Manual Review,5.43,6.12,1,Recovering,1
2015-08-16,FOODS_1_097_CA_2_evaluation,0.0,1.1,-1.0,3.1,0.1223,69.2,Low,Manual Review,5.43,6.32,1,Recovering,1
2015-08-17,FOODS_1_097_CA_2_evaluation,0.0,0.9,-1.1,3.0,0.1224,69.2,Low,Manual Review,5.43,5.63,1,Recovering,1
2015-08-18,FOODS_1_097_CA_2_evaluation,0.0,0.4,-1.7,2.4,0.1225,69.2,High,Escalate to Procurement,5.43,3.35,1,Recovering,1
2015-08-19,FOODS_1_097_CA_2_evaluation,0.0,0.4,-1.7,2.4,0.1226,69.2,High,Escalate to Procurement,5.43,3.39,1,Recovering,1
2015-08-20,FOODS_1_097_CA_2_evaluation,0.0,0.0,-2.0,2.0,0.1227,69.2,Medium,Manual Review,5.43,3.48,1,Recovering,1
2015-08-21,FOODS_1_097_CA_2_evaluation,0.0,0.0,-2.0,2.0,0.1228,69.2,Medium,Manual Review,5.43,3.92,1,Recovering,1
2015-08-22,FOODS_1_097_CA_2_evaluation,1.0,0.8,-1.3,2.8,0.1229,69.2,Medium,Manual Review,5.43,3.59,1,Recovering,1
2015-08-23,FOODS_1_097_CA_2_evaluation,4.0,0.8,-1.3,2.8,0.123,67.4,Medium,Manual Review,5.43,3.45,1,Recovering,0
2015-08-24,FOODS_1_097_CA_2_evaluation,1.0,0.0,-2.0,2.0,0.1221,67.4,Medium,Manual Review,5.42,3.43,1,Recovering,1
2015-08-25,FOODS_1_097_CA_2_evaluation,0.0,0.0,-2.0,2.0,0.1222,67.4,Medium,Manual Review,5.43,3.55,1,Recovering,1
2015-08-26,FOODS_1_097_CA_2_evaluation,1.0,0.0,-2.0,2.0,0.1223,67.4,Medium,Manual Review,5.43,3.85,1,Recovering,1
2015-08-27,FOODS_1_097_CA_2_evaluation,1.0,0.0,-2.0,2.0,0.1224,67.4,High,Escalate to Procurement,5.43,3.28,1,Recovering,1
2015-08-28,FOODS_1_097_CA_2_evaluation,2.0,0.0,-2.0,2.0,0.1225,67.4,Medium,Manual Review,5.43,3.91,1,Recovering,1
2015-08-29,FOODS_1_097_CA_2_evaluation,1.0,0.9,-1.1,3.0,0.1226,67.4,Medium,Manual Review,5.43,3.85,1,Recovering,1
2015-08-30,FOODS_1_097_CA_2_evaluation,3.0,0.9,-1.1,3.0,0.1227,65.6,Medium,Manual Review,5.43,3.68,1,Recovering,0
2015-08-31,FOODS_1_097_CA_2_evaluation,2.0,1.0,-1.0,3.0,0.1218,65.7,Medium,Manual Review,5.42,3.5,1,Recovering,1
2015-09-01,FOODS_1_097_CA_2_evaluation,8.0,0.4,-1.6,2.5,0.1219,63.9,High,Escalate to Procurement,5.42,3.19,1,Recovering,0
2015-09-02,FOODS_1_097_CA_2_evaluation,0.0,1.2,-0.9,3.2,0.121,63.9,Low,Manual Review,5.42,5.37,1,Recovering,1
2015-09-03,FOODS_1_097_CA_2_evaluation,0.0,0.9,-1.2,2.9,0.1211,63.9,Low,Manual Review,5.42,6.04,1,Recovering,1
2015-09-04,FOODS_1_097_CA_2_evaluation,0.0,0.9,-1.2,2.9,0.1212,63.9,Low,Manual Review,5.42,7.13,1,Recovering,1
2015-09-05,FOODS_1_097_CA_2_evaluation,0.0,1.1,-0.9,3.1,0.1213,63.9,Low,Manual Review,5.42,6.42,1,Recovering,1
2015-09-06,FOODS_1_097_CA_2_evaluation,0.0,1.1,-0.9,3.2,0.1214,63.9,Low,Manual Review,5.42,7.49,1,Recovering,1
2015-09-07,FOODS_1_097_CA_2_evaluation,0.0,1.3,-0.8,3.3,0.1215,63.9,Low,Manual Review,5.42,6.09,1,Recovering,1
2015-09-08,FOODS_1_097_CA_2_evaluation,1.0,0.9,-1.1,3.0,0.1216,63.9,Low,Manual Review,5.42,7.17,1,Recovering,1
2015-09-09,FOODS_1_097_CA_2_evaluation,2.0,0.2,-1.8,2.3,0.1217,63.9,Medium,Manual Review,5.42,3.99,1,Recovering,1
2015-09-10,FOODS_1_097_CA_2_evaluation,9.0,0.3,-1.7,2.4,0.1218,62.1,Low,Manual Review,5.42,5.23,1,Recovering,0
2015-09-11,FOODS_1_097_CA_2_evaluation,4.0,1.2,-0.8,3.3,0.1209,60.3,Low,Manual Review,5.42,6.66,1,Recovering,0
2015-09-12,FOODS_1_097_CA_2_evaluation,1.0,1.3,-0.8,3.3,0.12,60.4,Low,Manual Review,5.41,8.47,1,Recovering,1
2015-09-13,FOODS_1_097_CA_2_evaluation,2.0,1.1,-0.9,3.2,0.1201,60.4,Low,Manual Review,5.41,9.38,1,Recovering,1
2015-09-14,FOODS_1_097_CA_2_evaluation,1.0,1.2,-0.8,3.3,0.1202,60.4,Low,Manual Review,5.41,7.55,1,Recovering,1
2015-09-15,FOODS_1_097_CA_2_evaluation,0.0,1.4,-0.6,3.4,0.1203,60.4,Low,Manual Review,5.42,8.7,1,Recovering,1
2015-09-16,FOODS_1_097_CA_2_evaluation,2.0,1.1,-1.0,3.1,0.1204,60.4,Low,Manual Review,5.42,7.2,1,Recovering,1
2015-09-17,FOODS_1_097_CA_2_evaluation,1.0,1.1,-0.9,3.2,0.1205,60.4,Low,Manual Review,5.42,6.7,1,Recovering,1
2015-09-18,FOODS_1_097_CA_2_evaluation,0.0,1.2,-0.8,3.2,0.1206,60.4,Low,Manual Review,5.42,5.94,1,Recovering,1
2015-09-19,FOODS_1_097_CA_2_evaluation,2.0,1.2,-0.9,3.2,0.1207,60.3,Low,Manual Review,5.42,6.59,1,Recovering,1
2015-09-20,FOODS_1_097_CA_2_evaluation,0.0,1.1,-0.9,3.2,0.1208,62.1,Low,Manual Review,5.42,6.55,1,Recovering,1
2015-09-21,FOODS_1_097_CA_2_evaluation,1.0,1.0,-1.0,3.1,0.1209,62.1,Low,Manual Review,5.42,5.91,1,Recovering,1
2015-09-22,FOODS_1_097_CA_2_evaluation,4.0,1.0,-1.1,3.0,0.121,60.3,Low,Manual Review,5.42,5.47,1,Recovering,0
2015-09-23,FOODS_1_097_CA_2_evaluation,1.0,1.2,-0.8,3.3,0.1201,60.4,Low,Manual Review,5.41,5.57,1,Recovering,1
2015-09-24,FOODS_1_097_CA_2_evaluation,0.0,1.2,-0.8,3.3,0.1202,60.4,Low,Manual Review,5.41,6.55,1,Recovering,1
2015-09-25,FOODS_1_097_CA_2_evaluation,2.0,1.1,-0.9,3.1,0.1203,60.4,Low,Manual Review,5.42,7.08,1,Recovering,1
2015-09-26,FOODS_1_097_CA_2_evaluation,2.0,1.2,-0.8,3.2,0.1204,60.4,Low,Manual Review,5.42,6.24,1,Recovering,1
2015-09-27,FOODS_1_097_CA_2_evaluation,4.0,1.3,-0.8,3.3,0.1205,60.4,Low,Manual Review,5.42,6.41,1,Recovering,0
2015-09-28,FOODS_1_097_CA_2_evaluation,1.0,1.1,-0.9,3.2,0.1196,60.4,Low,Manual Review,5.41,6.06,1,At-Target,1
2015-09-29,FOODS_1_097_CA_2_evaluation,1.0,1.2,-0.9,3.2,0.1197,62.2,Low,Manual Review,5.41,6.88,1,At-Target,1
2015-09-30,FOODS_1_097_CA_2_evaluation,1.0,1.0,-1.0,3.1,0.1198,62.2,Low,Manual Review,5.41,5.57,1,At-Target,1
2015-10-01,FOODS_1_097_CA_2_evaluation,2.0,1.0,-1.1,3.0,0.1199,62.2,Low,Manual Review,5.41,5.56,1,At-Target,1
2015-10-02,FOODS_1_097_CA_2_evaluation,0.0,1.2,-0.9,3.2,0.12,62.2,Low,Manual Review,5.41,6.32,1,Recovering,1
2015-10-03,FOODS_1_097_CA_2_evaluation,1.0,1.3,-0.7,3.3,0.1201,62.2,Low,Manual Review,5.41,6.45,1,Recovering,1
2015-10-04,FOODS_1_097_CA_2_evaluation,3.0,1.2,-0.8,3.3,0.1202,62.2,Low,Manual Review,5.41,6.67,1,Recovering,1
2015-10-05,FOODS_1_097_CA_2_evaluation,0.0,1.0,-1.0,3.1,0.1203,62.1,Low,Manual Review,5.42,6.02,1,Recovering,1
2015-10-06,FOODS_1_097_CA_2_evaluation,0.0,1.0,-1.1,3.0,0.1204,62.1,Low,Manual Review,5.42,6.08,1,Recovering,1
